epoch_no,drep_view,new_delegators,new_delegators_lag2
548,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
549,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
550,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
551,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
552,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
553,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
554,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
555,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
556,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
557,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
558,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
559,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
560,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
561,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
562,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
563,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
564,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
565,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
566,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
567,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
568,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
569,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
570,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
571,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
572,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
573,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
574,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
575,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
576,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
577,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
578,drep1rahqqyjvc6d02lv2y2uruzm7ctnnq7603prq27pkan5p6hu8m0p,0,0
508,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
509,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
510,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
511,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
512,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
513,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
514,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
515,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
516,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
517,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
518,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
519,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
520,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
521,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
522,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
523,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
524,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
525,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
526,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
527,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
528,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
529,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
530,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
531,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
532,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
533,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
534,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
535,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
536,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
537,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
538,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
539,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
540,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
541,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
542,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,1,0
543,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
544,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,1
545,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
546,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
547,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
548,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
549,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
550,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
551,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
552,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
553,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
554,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
555,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
556,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
557,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
558,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
559,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
560,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
561,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
562,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
563,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
564,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
565,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
566,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
567,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
568,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
569,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
570,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
571,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
572,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
573,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
574,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
575,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
576,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
577,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
578,drep1rcevnqsnyeevwl466j30azwzzgfm4afgx9zl5xx7pakpqdkk44n,0,0
508,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
509,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
510,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
511,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
512,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
513,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
514,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
515,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
516,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
517,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
518,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
519,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
520,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
521,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
522,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
523,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
524,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
525,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
526,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
527,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
528,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
529,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
530,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
531,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
532,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
533,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
534,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
535,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,4,0
536,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
537,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,4
538,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
539,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,0
540,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
541,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,1
542,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
543,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
544,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
545,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
546,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
547,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
548,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
549,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
550,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
551,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
552,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
553,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
554,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
555,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,0
556,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
557,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,1
558,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
559,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,1
560,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
561,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,2,0
562,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
563,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,2
564,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
565,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
566,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
567,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
568,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
569,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
570,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,0
571,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,0
572,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,1
573,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,1
574,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
575,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,0
576,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,0
577,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,0,1
578,drep1rcpsmytwrcsq55vxpmtu3xamve042dzfa09e2q7pxpeh5nzf7s4,1,0
508,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
509,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
510,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
511,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
512,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
513,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
514,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
515,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
516,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
517,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,1
518,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
519,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
520,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
521,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
522,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
523,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
524,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
525,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
526,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
527,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
528,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
529,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
530,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
531,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
532,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
533,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
534,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
535,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
536,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
537,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,1
538,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
539,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
540,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
541,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,1
542,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
543,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
544,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
545,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
546,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
547,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
548,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
549,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
550,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
551,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
552,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
553,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
554,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
555,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
556,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
557,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,1
558,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
559,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
560,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
561,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
562,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
563,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,1
564,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
565,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
566,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
567,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
568,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
569,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
570,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
571,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
572,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
573,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
574,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
575,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,0
576,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
577,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,1,0
578,drep1rdz8xlmpu5clw67fgjsn95ry7zzm74erv9dk5lg9z4c8k6fvrhm,0,1
508,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
509,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
510,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
511,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
512,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
513,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
514,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
515,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
516,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
517,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
518,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
519,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
520,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
521,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
522,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
523,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
524,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
