hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,ros,mithril,cluster_name,cluster_order,retiring_epoch
4433cff6e704b99df397d392aea96ab2a7df58e61e5cd87f1f9047bc,pool1gseulah8qjuemuuh6wf2a2t2k2na7k8xrewdslcljprmcr2fqeq,RockX Pearl,RXP,True,False,False,10277188,10277188,2622930,2,0,0,0,0.02,340000000,100000000,0,0,1687854034,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,rockx.com,4.0,
e53507a10734cfc010594b9b13cfa199e5b1c81de6eb5d77fb89e089,pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,RXG,True,False,False,3361294749,3361294749,2622798,3,0,0,0,0.02,340000000,100000000,0,0,1687853727,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,rockx.com,3.0,
a2dec27db00f4dacf0fb079347c2a3959409a91eb71bf29d72e004b5,pool15t0vyldspax6eu8mq7f50s4rjk2qn2g7kudl98tjuqzt2a2zpmx,RockX Emerald,RXE,True,False,False,10276968,10276968,2622710,2,0,0,0,0.02,340000000,100000000,0,0,1687853700,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,rockx.com,2.0,
ff09292fa594baf9b2f57080bac98bcc07f59cb16cab8f1a918b5890,pool1luyjjta9jja0nvh4wzqt4jvtesrlt893dj4c7x533dvfq9zshvp,RockX Ruby,RXR,True,False,False,14662585310055,14690795887939,48610483042,8,132,3556,8,0.02,340000000,100000000,1426211489011,72670555933,1687759836,"{'0': '0.0267', '1': 0, '2': '0.0113', '3': '0.0151', '6': '0.0217', '12': '0.0241', '18': '0.0250', '36': '0.0256', '73': '0.0256'}",False,rockx.com,1.0,
7344422beec1c6da10ac33ac43059a5361d579f2c86482153d888204,pool1wdzyy2lwc8rd5y9vxwkyxpv62dsa270jepjgy9fa3zpqgeuszun,KibiStakePool,KIBI,True,False,False,1320602418574,1320954106828,7468441937,9,93,157,0,0.05,340000000,100000000,32222705290,32971157141,1687619967,"{'0': '0.0117', '1': 0, '2': '0.0003', '3': '0.0130', '6': '0.0101', '12': '0.0102', '18': '0.0146', '36': '0.0100', '73': '0.0076'}",False,,,
56a223c09b6037b820fed115f17f8c517bb530a908add2c13198ee2f,pool1263z8symvqmmsg876y2lzluv29am2v9fpzka9sf3nrhz7uwlzap,♥ 𓃬 LION 𓃬 ♥,LION,True,False,False,291915053543,295568451587,10012078482,55,53,63,0,0.005,340000000,9999000000,9637577792,18114113427,1687482417,"{'0': '0.0076', '1': 0, '2': '0.0012', '3': '0.0008', '6': '0.0004', '12': '0.0005', '18': '0.0003', '36': '0.0006', '73': '0.0016'}",False,,,
a5af1bc5bef5db8657ed3ab1bf6cd7f7380de9b4d1da3076c42a57fc,pool15kh3h3d77hdcv4ld82cm7mxh7uuqm6d568drqaky9ftlczl6hfh,ThomasBlock.io,BLOCK,True,False,False,3743562473,3743562473,497621874,5,0,0,0,0.05,340000000,0,0,0,1687445929,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
1506bd5a7a2339814ab507fbe8ed24fccbfa53ee7cac2d1ab6939efe,pool1z5rt6kn6yvuczj44qla73mfyln9l55lw0jkz6x4kjw00u32zec3,,,True,False,False,36649224090177,36694686461365,0,2101,144,4904,7,0.1,340000000,0,1790123875610,245184966589,1687260257,"{'0': '0.0249', '1': 0, '2': '0.0102', '3': '0.0165', '6': '0.0197', '12': '0.0210', '18': '0.0216', '36': '0.0224', '73': '0.0232'}",False,stake1uxlhuz4u3qn8kvu00v70wxde8ul2w473krvlekrgee49yjcp9mad8,2.0,
cad26081dead359bc63e0f8d4941863775e4c1bc64f7cc658303b38b,pool1etfxpqw7456eh337p7x5jsvxxa67fsduvnmucevrqweckex3nhl,KayabukiStakePool,KYBK,True,False,False,4334556579922,4333711408910,28736566251,11,129,566,0,0,170000000,24000000000,204843114415,27792580364,1687075615,"{'0': '0.0264', '1': 0, '2': '0.0105', '3': '0.0141', '6': '0.0229', '12': '0.0227', '18': '0.0251', '36': '0.0246', '73': '0.0255'}",False,,,
d4d84275c3311e3818a54462a2449d84e62aaba3182e3818070b3d37,pool16nvyyawrxy0rsx99g332y3yasnnz42arrqhrsxq8pv7nwsya9nu,World National Parks,WILD,True,False,False,3401976,3401976,1396693,4,0,0,0,0.01,340000000,3000000000,0,0,1686766189,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
28acd2df764365b328c37861ceace7e71caa3a03b2c6a0674562b820,pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,,,True,False,False,26830863517618,26665735560139,26665735560139,1,147,3279,8,1,340000000,0,0,1347869423044,1686693373,"{'0': '0.0004', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,stake1u8ww9v63kydymm7hslk4mxyte36str9ehdz06lzsu5r4jlq0e2shk,0.0,
f38375739aac5c4b6446dee394c7a785d11bb880509f04079a19618f,pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,Balkan,BLKN,True,False,False,49925678158,49925678158,1529740291,4,7,8,0,0,345000000,100000000,1049909049,2415000000,1686670941,"{'0': '0.0092', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': '0.0012', '36': '0.0006', '73': '0.0021'}",False,git.io/JOkNh,10.0,
3adfc2b13579d2b924a668655f21aeb641190a3201217e6f7e4b169b,pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,KapyPool,KAPY,True,False,False,1651134886400,1651585352062,1538453256743,50,70,131,0,0,340000000,200000000000,28268554582,23462647048,1686537789,"{'0': '0.0122', '1': 0, '2': '0.0160', '3': '0.0215', '6': '0.0138', '12': '0.0098', '18': '0.0110', '36': '0.0091', '73': '0.0110'}",False,,,
0e8b1dd824906e0cb512c9606a58ed17410e436e295975690d3f6029,pool1p693mkpyjphqedgje9sx5k8dzaqsusmw99vh26gd8aszjzkajt4,Chicago Cardano,CCDO,True,False,False,453960192577,498430223676,155422286462,33,22,29,0,0,170000000,150000000000,5265075805,5964284918,1686519322,"{'0': '0.0146', '1': 0, '2': '0.0279', '3': '0.0183', '6': '0.0119', '12': '0.0269', '18': '0.0260', '36': '0.0252', '73': '0.0174'}",False,,,
015f52ee0b1b29813884f85313666f3876c8260858f9572622660bc3,pool1q9049mstrv5czwyylpf3xen08pmvsfsgtru4wf3zvc9uxat2sm0,Snek,SNEK,True,False,False,13555922588020,12900104634537,50041231974,1703,138,1460,0,0,340000000,50000000000,564420603756,54901545328,1686340557,"{'0': '0.0240', '1': 0, '2': '0.0105', '3': '0.0140', '6': '0.0206', '12': '0.0197', '18': '0.0207', '36': '0.0224', '73': '0.0228'}",False,,,
aba6f432eede4bf318bff48f4b3da352dc41a12593ed1419e9a3698b,pool14wn0gvhwme9lxx9l7j85k0dr2twyrgf9j0k3gx0f5d5ckzeln2l,Sireto Pool,SIRET,True,False,False,1408039446,1408039446,955560887,3,0,0,0,0,340000000,0,0,0,1686256849,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
b6a8cdb5fc211f6a649fe4dddb34a5d964f9aae924ec6134b5f295ed,pool1k65vmd0uyy0k5eylunwakd99m9j0n2hfynkxzd9472276m32p50,Feel-Mining,FM2,True,False,False,120230125164,120230125164,147225972,5,0,0,0,0.03,345000000,100000000,0,0,1686212553,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,feel-mining.com,1.0,
9e5dbc61ade8b23176636e739fb056d30572c1669d2671f590b83afa,pool1newmccddazerzanrdeeelvzk6vzh9stxn5n8ravshqa05n0t83u,NEWMC Stake Pool,NEWMC,True,False,False,1920744473586,1903953704918,10012111100,2016,139,2390,1,0.9999,340000000,10000000000,18132066442,1075822502304,1686054624,"{'0': '0.0005', '1': 0, '2': '0.0000', '3': '0.0000', '6': '0.0000', '12': '0.0000', '18': '0.0000', '36': '0.0000', '73': '0.0000'}",False,newm.io,2.0,
c5dac06714fba06e65a36df0dc190a5168b00f192ff028ff83e5123e,pool1chdvqec5lwsxuedrdhcdcxg2295tqrce9lcz3luru5fruzjf3wr,RockX Diamond,RXD,True,False,False,128724940,128724940,112045247,4,0,0,0,0.02,340000000,110000000,0,0,1685956115,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,rockx.com,0.0,
4fed869a5ec03504a3f54f246a3c2a793e0449eab21cc4caa8a39558,pool1flkcdxj7cq6sfgl4fujx50p20ylqgj02kgwvfj4g5w24s6th8vz,U0001,U0001,True,False,False,23942611659264,23937631519338,1240330920,11,149,1601,7,0.1,340000000,50000000,544140350739,109890369877,1685879121,"{'0': '0.0248', '1': 0, '2': '0.0103', '3': '0.0124', '6': '0.0193', '12': '0.0198', '18': '0.0208', '36': '0.0212', '73': '0.0228'}",False,,,
c5e367e5fe6dc0ee6cf5f43af56099c0c2f7bfbaca1a639522a0c5d5,pool1ch3k0e07dhqwum847sa02cyecrp000a6egdx89fz5rza230jhlp,Mission Zambia Stake Pool,ZAM,True,False,False,2143282062888,2097461174818,6829787536,70,45,113,0,0,170000000,5000000000,34022378682,7480000000,1685760382,"{'0': '0.0210', '1': 0, '2': '0.0153', '3': '0.0123', '6': '0.0197', '12': '0.0255', '18': '0.0213', '36': '0.0213', '73': '0.0211'}",True,,,
2ee95f38aeb601ba5f1058b5e4fc95e604f14031681959969a313902,pool19m547w9wkcqm5hcstz67fly4ucz0zsp3dqv4n956xyusy4dlpue,Wingriders - 1,WRM01,True,False,False,2676041286606,2668472854843,5926716112,375,140,713,0,0.01,340000000,100000000,252361345425,50148547000,1685457091,"{'0': '0.0263', '1': 0, '2': '0.0188', '3': '0.0159', '6': '0.0131', '12': '0.0195', '18': '0.0236', '36': '0.0205', '73': '0.0234'}",False,,,
e83506c6c38e272b14b45a577b912f8717788f74afac1d0591a0bce4,pool1aq6sd3kr3cnjk995tfthhyf0suth3rm547kp6pv35z7wgqu6twn,Binance Node - 32,BNP,True,False,False,2398331029,2398331029,11982733,6,0,0,0,0.06,345000000,2000000,0,0,1685023341,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,binance.com,92.0,
2ef1a87059981acd82308263348995333b1723e788b5027378c34212,pool19mc6suzenqdvmq3ssf3nfzv4xva3wgl83z6syumccdppyar0vga,Binance Node - 31,BNP,True,False,False,50005115,42461641525,17451049,4,0,0,0,0.06,345000000,2000000,0,0,1685023341,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,binance.com,91.0,
79ac7906bb5604b4e8a62a1888ca31351a3b0c4abf3f09660a2bacbc,pool10xk8jp4m2cztf69x9gvg3j33x5drkrz2hulsjes29wktcfcxdls,Binance Node - 30,BNP,True,False,False,14005603887365,14010879209212,34543362848,5,151,1968,2,0.06,345000000,2000000,730560713643,97665537448,1685023341,"{'0': '0.0257', '1': 0, '2': '0.0087', '3': '0.0134', '6': '0.0180', '12': '0.0179', '18': '0.0212', '36': '0.0224', '73': '0.0238'}",False,binance.com,90.0,
4d675db60ca11a6e6224aac48e6c0c4f4e637c833cbfe7801ceefafe,pool1f4n4mdsv5ydxuc3y4tzgumqvfa8xxlyr8jl70qquama0ug2pmhf,Binance Node - 29,BNP,True,False,False,32745438916489,32756692936430,57489822572,13,151,4714,13,0.06,345000000,2000000,1805273998526,166181554725,1685023341,"{'0': '0.0273', '1': 0, '2': '0.0131', '3': '0.0160', '6': '0.0212', '12': '0.0220', '18': '0.0218', '36': '0.0231', '73': '0.0250'}",False,binance.com,89.0,
de747d8ac5b643793c8027746e16594c98b43dacdfc91d9604d7b191,pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,Binance Node - 28,BNP,True,False,False,32861785497690,32875501334495,56738714053,8,151,4590,8,0.06,345000000,2000000,1765865179011,163428849648,1685023313,"{'0': '0.0265', '1': 0, '2': '0.0096', '3': '0.0144', '6': '0.0186', '12': '0.0219', '18': '0.0228', '36': '0.0234', '73': '0.0242'}",False,binance.com,88.0,
9fff445c67c36dfd043330796d634c1a0ada5811584edd1a4d6c281c,pool1nll5ghr8cdkl6ppnxpuk6c6vrg9d5kq3tp8d6xjdds5pct6pxj9,Binance Node - 27,BNP,True,False,False,32885800173996,32894592377072,57641225753,15,151,4644,8,0.06,345000000,2000000,1787431090884,164858356389,1685023313,"{'0': '0.0269', '1': 0, '2': '0.0096', '3': '0.0129', '6': '0.0183', '12': '0.0212', '18': '0.0220', '36': '0.0225', '73': '0.0249'}",False,binance.com,87.0,
9b991c441a57c186a03e83e4bfd4df6a13394d6f80acdc7ed558a401,pool1nwv3c3q62lqcdgp7s0jtl4xldgfnjnt0szkdclk4tzjqzv6kv7n,Binance Node - 26,BNP,True,False,False,32711181123885,32725600336936,56985745089,11,151,4530,4,0.06,345000000,2000000,1744536854440,161908831589,1685023313,"{'0': '0.0262', '1': 0, '2': '0.0112', '3': '0.0142', '6': '0.0207', '12': '0.0214', '18': '0.0226', '36': '0.0234', '73': '0.0242'}",False,binance.com,86.0,
943bfed06dc3ef2cbb0ce15bc96047905260fafd680711c6e286a30b,pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,Binance Node - 25,BNP,True,False,False,32837664080511,32846710138970,57190772717,16,151,4662,8,0.06,345000000,2000000,1800973040698,165328068951,1685023313,"{'0': '0.0271', '1': 0, '2': '0.0093', '3': '0.0132', '6': '0.0182', '12': '0.0201', '18': '0.0217', '36': '0.0237', '73': '0.0249'}",False,binance.com,85.0,
518dc473199d020fbfa4f3f9db2012e982e4cb5828487cf09ca82215,pool12xxugucen5pql0ay70uakgqjaxpwfj6c9py8euyu4q3p23s0fyg,Binance Node - 24,BNP,True,False,False,32766828148427,32779840415751,58483298960,11,151,4706,8,0.06,345000000,2000000,1807477853578,166111564418,1685023284,"{'0': '0.0273', '1': 0, '2': '0.0153', '3': '0.0208', '6': '0.0208', '12': '0.0237', '18': '0.0239', '36': '0.0241', '73': '0.0253'}",False,binance.com,84.0,
fece558da7c7e3ab1e72fdd10cefac1915226e776b42c5dbc9b787e4,pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,Binance Node - 23,BNP,True,False,False,32782524445022,32794481841210,57647101121,10,151,4542,9,0.06,345000000,2000000,1743227457046,161877728391,1685023273,"{'0': '0.0263', '1': 0, '2': '0.0115', '3': '0.0142', '6': '0.0180', '12': '0.0216', '18': '0.0230', '36': '0.0238', '73': '0.0251'}",False,binance.com,83.0,
79bc3877f1fb79bb131cc793e1c3e68b314e9ae2a484e9a13847aedd,pool10x7rsal3ldumkycuc7f7rslx3vc5axhz5jzwngfcg7hd6t2p7sc,Binance Node - 22,BNP,True,False,False,32745875930971,32755723198421,57519283888,8,151,4583,11,0.06,345000000,2000000,1757473310278,162945595521,1685023273,"{'0': '0.0266', '1': 0, '2': '0.0138', '3': '0.0185', '6': '0.0194', '12': '0.0213', '18': '0.0226', '36': '0.0237', '73': '0.0246'}",False,binance.com,82.0,
f85ca74e4a60f1ea259e4d65348916033e337fbb08a93db78e666be3,pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,Binance Node - 21,BNP,True,False,False,32752956618917,32762452198243,56988933157,10,151,4562,10,0.06,345000000,2000000,1753130859107,162563231063,1685023262,"{'0': '0.0264', '1': 0, '2': '0.0071', '3': '0.0115', '6': '0.0190', '12': '0.0222', '18': '0.0232', '36': '0.0231', '73': '0.0247'}",False,binance.com,81.0,
5e964c17799de9ce9a2791cb2434927efa2d66bb418af9f8d6c7fdbe,pool1t6tyc9menh5uax38j89jgdyj0maz6e4mgx90n7xkcl7mu8fzqxu,Binance Node - 20,BNP,True,False,False,31011643934200,31024304706635,54817143847,9,151,4295,6,0.06,345000000,2000000,1650221383823,156152887681,1685023246,"{'0': '0.0262', '1': 0, '2': '0.0154', '3': '0.0174', '6': '0.0180', '12': '0.0212', '18': '0.0221', '36': '0.0223', '73': '0.0240'}",False,binance.com,80.0,
18532512ac6b647e89dc297deeea305625f8faa1c84a7fe9b7e02f4e,pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,Binance Node - 19,BNP,True,False,False,32729275261205,32742991098010,58029335842,10,151,4645,12,0.06,345000000,2000000,1787666003616,164636406334,1685023240,"{'0': '0.0269', '1': 0, '2': '0.0093', '3': '0.0137', '6': '0.0186', '12': '0.0216', '18': '0.0230', '36': '0.0241', '73': '0.0246'}",False,binance.com,79.0,
90264742df54caa49b545dd7971c5f9458048c0617844979eb5f9b10,pool1jqnywskl2n92fx65thtew8zlj3vqfrqxz7zyj70tt7d3qmn0m9t,Binance Node - 18,BNP,True,False,False,31510333708632,31520532664205,56222593890,7,151,4424,10,0.06,345000000,2000000,1696270196940,159012773116,1685023240,"{'0': '0.0266', '1': 0, '2': '0.0116', '3': '0.0137', '6': '0.0163', '12': '0.0211', '18': '0.0217', '36': '0.0234', '73': '0.0246'}",False,binance.com,78.0,
39b60916e5f2ccaad362b09e907d9d85050cbd22b94db9943a17bdd9,pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,Binance Node - 17,BNP,True,False,False,32743662915739,32756675376296,58567289708,11,151,4772,17,0.06,345000000,2000000,1834420501914,167700261349,1685023227,"{'0': '0.0276', '1': 0, '2': '0.0127', '3': '0.0170', '6': '0.0201', '12': '0.0214', '18': '0.0222', '36': '0.0239', '73': '0.0254'}",False,binance.com,77.0,
d60a72f6f3a1d42a47a292763ca0884f305b56bc880be701049bc46e,pool16c989ahn582z53azjfmregygfuc9k44u3q97wqgyn0zxuzp3dn4,Binance Node - 16,BNP,True,False,False,32753916122726,32765170142670,58580247626,7,151,4693,10,0.06,345000000,2000000,1801472492793,165359026304,1685023171,"{'0': '0.0271', '1': 0, '2': '0.0123', '3': '0.0157', '6': '0.0195', '12': '0.0225', '18': '0.0235', '36': '0.0245', '73': '0.0255'}",False,binance.com,76.0,
60014da0f8c033b90e9cb27b53f7daf3412877d3ec0e69853ebf1981,pool1vqq5mg8ccqemjr5ukfa48a767dqjsa7nas8xnpf7huvcz7amlv9,Binance Node - 15,BNP,True,False,False,32748996162156,32761639775078,59003790052,12,151,4642,8,0.06,345000000,2000000,1781722454134,164256713210,1685023159,"{'0': '0.0269', '1': 0, '2': '0.0097', '3': '0.0162', '6': '0.0196', '12': '0.0233', '18': '0.0237', '36': '0.0248', '73': '0.0255'}",False,binance.com,75.0,
fa610fe0a56f4f2bca9d08b0b84d3bf6ad2c6a6d263579927d462473,pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,Binance Node - 14,BNP,True,False,False,32755700013589,32766954033530,57505009570,12,151,4626,8,0.06,345000000,2000000,1777704187448,164132011276,1685023152,"{'0': '0.0268', '1': 0, '2': '0.0123', '3': '0.0183', '6': '0.0208', '12': '0.0212', '18': '0.0219', '36': '0.0240', '73': '0.0249'}",False,binance.com,74.0,
576f80a12815b6a28bb271d284825beea6885a1e136d558fc051de17,pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,Binance Node - 13,BNP,True,False,False,32771384572595,32786507161893,59977326492,12,151,4826,12,0.06,345000000,2000000,1855194225400,169052459989,1685023152,"{'0': '0.0279', '1': 0, '2': '0.0097', '3': '0.0167', '6': '0.0196', '12': '0.0225', '18': '0.0233', '36': '0.0239', '73': '0.0257'}",False,binance.com,73.0,
556e4281187cee08332ad1ed2a0e910b05e0850a2d01a1a9af848d07,pool124hy9qgc0nhqsve268kj5r53pvz7ppg295q6r2d0sjxswchljf0,Binance Node - 12,BNP,True,False,False,33131668990009,33142045605051,57552675497,14,151,4612,14,0.06,345000000,2000000,1762877968464,163343349277,1685023136,"{'0': '0.0265', '1': 0, '2': '0.0151', '3': '0.0160', '6': '0.0182', '12': '0.0199', '18': '0.0210', '36': '0.0226', '73': '0.0243'}",False,binance.com,72.0,
f62bc8f972c4bb926df8853694b1b62119ea8ed7c0af38203fca6b09,pool17c4u37tjcjaeym0cs5mffvdkyyv74rkhczhnsgplef4sjglkwpj,Binance Node - 11,BNP,True,False,False,32777757880124,32788308523818,58251602299,10,151,4625,12,0.06,345000000,2000000,1770440770206,163589278297,1685023136,"{'0': '0.0267', '1': 0, '2': '0.0115', '3': '0.0135', '6': '0.0198', '12': '0.0222', '18': '0.0237', '36': '0.0242', '73': '0.0248'}",False,binance.com,71.0,
ff8ce26a1076026c64292eeb186455b390341b8ea66d7b75928d95f6,pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,Binance Node - 10,BNP,True,False,False,738373246995,738373246995,56333252450,9,149,4465,1,0.06,345000000,2000000,1729986416147,160951736852,1685023122,"{'0': '0.0266', '1': 0, '2': '0.0004', '3': '0.0290', '6': '0.0246', '12': '0.0230', '18': '0.0226', '36': '0.0244', '73': '0.0253'}",False,binance.com,70.0,
49cb80cc9bad4696515291ce98a14fe987d7550547ba8fcc1044bea5,pool1f89cpnym44rfv52jj88f3g20axraw4g9g7aglnqsgjl220lpdd8,Binance Node - 9,BNP,True,False,False,707382482007,707382482007,55532960166,8,148,4546,0,0.06,345000000,2000000,1771746051929,163248860437,1685023116,"{'0': '0.0272', '1': 0, '2': '0.0004', '3': '0.0284', '6': '0.0269', '12': '0.0240', '18': '0.0230', '36': '0.0242', '73': '0.0247'}",False,binance.com,69.0,
0ac5fabd6b2f75f5583a4de5b141115ab7d036ee66b13070f6968c81,pool1ptzl40tt9a6l2kp6fhjmzsg3t2maqdhwv6cnqu8kj6xgz3vw9us,Binance Node - 8,BNP,True,False,False,831656288440,832007976557,56145062757,9,150,4563,0,0.06,345000000,2000000,1770896007256,163696795278,1685023116,"{'0': '0.0272', '1': 0, '2': '0.0003', '3': '0.0193', '6': '0.0254', '12': '0.0252', '18': '0.0248', '36': '0.0245', '73': '0.0253'}",False,binance.com,68.0,
8d5b59b6d7782b1d92c0b954ab3ed718edbf0fe1b48f1acb9ab3a5dd,pool134d4ndkh0q43mykqh922k0khrrkm7rlpkj834ju6kwja6dmu2f6,Binance Node - 6,BNP,True,False,False,130532845860,130532845860,1778854109,9,96,2638,0,0.06,345000000,2000000,1106415346374,102893228116,1685023054,"{'0': '0.0278', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': '0.0014', '73': '0.0245'}",False,binance.com,67.0,
fb110d21b847e3f4631ef38dbe120b39ab72a0d85ddfe0886478d306,pool1lvgs6gdcgl3lgcc77wxmuyst8x4h9gxcth07pzry0rfsv5ntl3r,Binance Node - 7,BNP,True,False,False,838488522548,838489304221,56628900018,7,149,4456,0,0.06,345000000,2000000,1726546580389,160679574648,1685023021,"{'0': '0.0265', '1': 0, '2': '0.0003', '3': '0.0273', '6': '0.0256', '12': '0.0268', '18': '0.0257', '36': '0.0245', '73': '0.0250'}",False,binance.com,66.0,
c974db0e14dc25c261c2aed2fb034922fe279aa7dcc7c1d108e24161,pool1e96dkrs5msjuycwz4mf0kq6fytlz0x48mnrur5ggufqkzs2a4kp,Binance Node - 5,BNP,True,False,False,107304797284,107438161465,2104137527,9,96,2635,0,0.06,345000000,2000000,1106220059747,102668999236,1685023021,"{'0': '0.0277', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': '0.0009', '73': '0.0252'}",False,binance.com,65.0,
f7b96ff0848ac1ad86f60fac90e756e54e381cd53ff3e22a20e672f3,pool177ukluyy3tq6mphkp7kfpe6ku48rs8x48le7y23quee0xqmal06,Binance Node - 4,BNP,True,False,False,136906448328,136906448328,389987841,7,91,2779,0,0.06,345000000,2000000,1170728718090,105010613092,1685023021,"{'0': '0.0293', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': '0.0304'}",False,binance.com,64.0,
d31b91228fc1dedbc3c795d3f7a0201e8eb1af60255e60fdd12acbb4,pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,Binance Node - 3,BNP,True,False,False,32216843705215,32230200228434,11315845450,6,104,3107,10,0.06,345000000,2000000,1260895382896,114639617248,1685023021,"{'0': '0.0282', '1': 0, '2': '0.0095', '3': '0.0160', '6': '0.0206', '12': '0.0216', '18': '0.0216', '36': '0.0214', '73': '0.0240'}",False,binance.com,63.0,
1575d127ca11492f83430cd0e9d204450dc09e587239c52d542cd1fa,pool1z46azf72z9yjlq6rpngwn5syg5xup8jcwguu2t259ngl5cnv2ds,Binance Node - 2,BNP,True,False,False,32137341912174,32150428050496,10886759661,14,104,3104,14,0.06,345000000,2000000,1245931454297,114105598724,1685023021,"{'0': '0.0281', '1': 0, '2': '0.0068', '3': '0.0140', '6': '0.0186', '12': '0.0213', '18': '0.0213', '36': '0.0212', '73': '0.0248'}",False,binance.com,62.0,
cb91386ed557e497bdc45f5c9c7e2dc76172a4f457289195598f9c03,pool1ewgnsmk42ljf00wytawfcl3dcash9f852u5fr92e37wqxutyksl,Binance Node - 1,BNP,True,False,False,32100835918602,32113145002913,9927330983,11,102,3105,10,0.06,345000000,2000000,1253556411393,113769884489,1685022716,"{'0': '0.0268', '1': 0, '2': '0.0145', '3': '0.0166', '6': '0.0200', '12': '0.0207', '18': '0.0207', '36': '0.0207', '73': '0.0234'}",True,binance.com,61.0,
a8e7694babce860ef92536f2243a7929667bffb74789bc12e2b5f90f,pool14rnkjjate6rqa7f9xmezgwne99n8hlahg7ymcyhzkhus758r3h7,DEGA ISPO,DEGA1,True,False,False,3016655628752,2993357445135,3159141751,842,136,1842,0,0.99,340000000,1000000000,7849600453,815612244510,1684894808,"{'0': '0.0009', '1': 0, '2': 0, '3': '0.0000', '6': '0.0000', '12': '0.0000', '18': '0.0000', '36': '0.0001', '73': '0.0002'}",False,,,
48cfc42a91bfd8f0aeb03722e53c6f88661b5d4e0e5b94069459e703,pool1fr8ug253hlv0pt4sxu3w20r03pnpkh2wpedegp55t8nsx28rkma,JOKER,JOKER,True,False,False,730070515783,773603567380,11239326196,135,103,295,0,0.01,170000000,10000000000,94199100620,22102020960,1684802372,"{'0': '0.0233', '1': 0, '2': 0, '3': '0.0044', '6': '0.0144', '12': '0.0235', '18': '0.0243', '36': '0.0241', '73': '0.0238'}",True,,,
75d5168995dc87b57d94252d10d8a431da1421ba8efba6f3306098c2,pool1wh23dzv4mjrm2lv5y5k3pk9yx8dpggd63ma6duesvzvvymawpny,Venom Pool,VENOM,True,False,False,5268374346,5268374346,7441721,5,0,0,0,0,340000000,100000000,0,0,1684723811,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
