epoch,drep_id,opinion,stake,delegated_stake,Wprime,Wprime_share
0,d66,0.7651449313999641,0.7694785527235976,37.342256613229246,38.111735165952844,0.036858539012230504
0,d67,0.1760745289285016,0.9169920807946326,18.86614256612966,19.783134646924292,0.01913262245848306
0,d68,0.4733699804701081,0.3277302362645178,4.415516969480747,4.743247205745265,0.004587278994680855
0,d69,0.4738333218056985,0.7957833956176842,2.025836087977634,2.821619483595318,0.0027288385417486034
0,d70,0.9202588659866592,0.10508190786601,5.683185708162962,5.788267616028972,0.005597936877175515
0,d71,0.8928386014560008,0.5430077933202487,5.608649669832471,6.15165746315272,0.005949377681393337
0,d72,0.9246557343897472,0.4363575029985441,3.851552761912197,4.2879102649107415,0.004146914515751223
0,d73,0.067467742271406,0.8436386228790356,7.797022607232705,8.640661230111741,0.008356537629545075
0,d74,0.496608869306429,0.3615195821952451,10.200073947529669,10.561593529724913,0.010214305526935311
0,d75,0.5746293793880668,0.365584666592786,24.675297477446257,25.040882144039042,0.024217483863900945
0,d76,0.7060377125073254,0.1129787309299515,3.339088825202505,3.4520675561324565,0.0033385561202217764
0,d77,0.2542711304075598,0.2887596219715777,0.4913208684868736,0.7800804904584513,0.0007544297593652708
0,d78,0.5368160302349912,0.8539911936979437,1.683004850654512,2.5369960443524557,0.0024535741358261923
0,d79,0.2682169375493792,0.6092329103607209,19.132397219888805,19.741630130249526,0.019092482699944662
0,d80,0.7971016943513751,0.9025653819796856,12.29420538861045,13.196770770590136,0.012762832449512766
0,d81,0.8009676948429488,0.8673533346226489,3.6119563121497023,4.479309646772351,0.004332020272614407
0,d82,0.7114870336058631,0.2413743301854386,6.220761499209874,6.462135829395312,0.006249646848482573
0,d83,0.8034162723982934,0.9834214774010058,3.119967544999006,4.103389022400012,0.003968460730163869
0,d84,0.6112706779071959,0.8926937029287524,13.53174017211645,14.424433875045203,0.013950127339981492
0,d85,0.997974812425625,0.4427630638911477,9.963640215932525,10.406403279823673,0.010064218267580803
0,d86,0.1435155109136522,0.4624106724908055,8.771531688640515,9.233942361131321,0.008930310395798991
0,d87,0.9868092549045336,0.270694995865657,7.390348653502139,7.661043649367796,0.007409131990318917
0,d88,0.9376854924595306,0.0920662406924429,15.804958096538696,15.897024337231139,0.015374295847743578
0,d89,0.4100009917072433,0.4545954163571419,32.861921333381645,33.31651674973879,0.032220997732711774
0,d90,0.9149656348427831,0.2367012264626057,15.975563207634993,16.212264434097598,0.015679170169470912
0,d91,0.8031993908453471,0.397035394488437,0.6595869025805066,1.0566222970689436,0.0010218782741883742
0,d92,0.5305900956354336,0.2328557197307569,0.0,0.2328557197307569,0.00022519892081913125
0,d93,0.9236596612673486,0.3530180492575545,4.359469042066079,4.712487091323633,0.004557530339247207
0,d94,0.1303922567881379,0.0547321770051526,8.991570470878079,9.046302647883232,0.008748840681526392
0,d95,0.5304011260016314,0.6835341219591398,0.922756377660167,1.6062904996193068,0.001553472199242315
0,d96,0.3455306175895897,0.7282142121533487,14.265640815528906,14.993855027682255,0.014500824695467204
0,d97,0.0042710944505345,0.6829353338644084,8.676959721363467,9.359895055227875,0.009052121493321538
0,d98,0.5338480167445093,0.4716822415158711,2.0444143647915642,2.5160966063074355,0.002433361916435976
0,d99,0.5414739621638829,0.4733438217980411,3.4452195015596985,3.9185633233577395,0.0037897124992331967
0,d100,0.3482105918290328,0.5991346407809729,11.646244617908405,12.245379258689377,0.011842724745032647
1,d1,0.7544398189618224,0.6113047022702557,14.341069865773424,14.952374568043679,0.014460708202917697
1,d2,0.9657904556599824,0.4939656381711477,5.332503341026566,5.826468979197714,0.005634882097028253
1,d3,0.5884693494414028,0.3244126329386243,6.873596928151601,7.198009561090226,0.006961323462775988
1,d4,0.9521109433758144,0.4488741264327569,17.336612012328466,17.78548613876122,0.017200660947147034
1,d5,0.6976278055296032,0.3770782987358936,11.114301703071074,11.491380001806968,0.01111351861196158
1,d6,0.2245014614097485,0.9410440826651544,9.05021904563736,9.991263128302515,0.009662728820727818
1,d7,0.1262212851512604,0.7786285541496077,16.961115141879944,17.739743696029553,0.017156422614712195
1,d8,0.7274282350072956,0.7941431291160147,15.031450497826823,15.825593626942837,0.015305213933462625
1,d9,0.6265792043051974,0.4446969168644754,5.495130959090703,5.939827875955179,0.005744513508464252
1,d10,0.4143485732319948,0.6411853212437485,14.269979278899202,14.91116460014295,0.014420853307753577
1,d11,0.112965800260955,0.4343314804627135,3.203534812174325,3.6378662926370384,0.0035182453930417443
1,d12,0.979987382919588,0.1936586649349718,11.490519040854746,11.684177705789718,0.011299976711094915
1,d13,0.606101177231038,0.8852114162040516,12.016537596142758,12.90174901234681,0.012477511643773571
1,d14,0.6444230936121222,0.1744367993785583,1.6513533316296818,1.82579013100824,0.0017657542087464852
1,d15,0.4081433129804166,0.4069817224912835,4.575565292959655,4.982547015450939,0.004818710109880656
1,d16,0.585483917169024,0.195995144533855,4.359622076622027,4.555617221155882,0.004405818689167655
1,d17,0.5636981486018401,0.7157943570835169,11.189863886365512,11.905658243449029,0.011514174490393568
1,d18,0.7562992050084688,0.5876211117391754,7.374630065308359,7.962251177047535,0.00770043516403742
1,d19,0.1645924756622676,0.3094112672137011,11.084115302433833,11.393526569647534,0.011018882811963913
1,d20,0.2706040861918495,0.1919625787356293,1.8744967959734224,2.066459374709052,0.0019985097279944003
1,d21,0.2745034817816525,0.9857688480178474,1.9450349116730905,2.9308037596909378,0.0028344326030651217
1,d22,0.3867821130034348,0.8524396209435144,18.14428412981277,18.996723750756285,0.018372070450818335
1,d23,0.6928511758762783,0.6658927728842667,9.991451100724056,10.657343873608323,0.010306907392741042
1,d24,0.5645978847235158,0.6980691261430666,9.696540971907025,10.39461009805009,0.010052812871091056
1,d25,0.64418885648056,0.3295363735742088,2.0557513047855673,2.3852876783597763,0.0023068542685182793
1,d26,0.1917319320962545,0.4258718268257104,13.125886945286483,13.551758772112194,0.013106147678955885
1,d27,0.3515461287328163,0.4554322151331479,0.6764768106553986,1.1319090257885465,0.0010946894126876183
1,d28,0.2547776989927841,0.688988609150576,10.81165134079109,11.500639949941666,0.011122474073004951
1,d29,0.9816447243746164,0.9885882560521442,2.8967009934335035,3.8852892494856475,0.00375753254876466
1,d30,1.0,0.0234537744007987,9.74880778371976,9.77226155812056,0.009450928495102588
1,d31,0.6482226586022307,0.7780081544782027,15.472254372816325,16.250262527294527,0.015715918803307468
1,d32,0.3344981479828095,0.4098458376430103,19.865128238858034,20.274974076501046,0.019608289145498742
1,d33,0.1094030343609957,0.9000735037389241,4.485021700795812,5.3850952045347364,0.005208021645213292
1,d34,0.615830317011737,0.1904041414108747,16.93542198487188,17.125826126282753,0.016562691980400352
1,d35,0.2658120032268632,0.0730273189076899,5.454078090559449,5.527105409467139,0.005345362247939558
1,d36,0.3140482222139993,0.6283400454437265,21.703450368795043,22.331790414238768,0.021597472920401362
1,d37,0.1821213165850166,0.2041415713138661,15.238020931951553,15.442162503265418,0.014934390853142918
1,d38,0.4639718259096396,0.4468174574773836,24.816715422408997,25.26353287988638,0.024432813362744187
1,d39,1.0,0.1273734868813091,6.86634478634938,6.993718273230689,0.00676374971362388
1,d40,0.9668445628519527,0.3017682512486745,4.057710247065457,4.3594784983141315,0.0042161294310902615
1,d41,0.8000735673961687,0.2469737301341866,11.537173415497147,11.784147145631334,0.0113966589398727
1,d42,0.6357815987985836,0.8495861051218173,0.4221998201469487,1.271785925268766,0.0012299668576517962
1,d43,0.5396428866509466,0.2179595435495449,28.15510605348957,28.373065597039112,0.02744009792918845
1,d44,0.9328760100402088,0.6823319381851302,19.266859956061907,19.949191894247036,0.019293219384916807
1,d45,0.4030794458486493,0.1861247600403534,6.564999779149184,6.751124539189537,0.006529132985433911
1,d46,1.0,0.6538686303833499,10.186518361694919,10.840386992078269,0.01048393165819805
1,d47,0.7743192461462838,0.1391328076011917,11.302713399078552,11.441846206679744,0.011065613594985294
1,d48,0.3205459956643096,0.484017762343897,6.281088796543435,6.765106558887332,0.006542655246130173
1,d49,0.3509652227320426,0.8138284459558288,6.8144278522423205,7.628256298198149,0.007377422758059302
1,d50,0.8066151143844396,0.1464049330716936,2.4044104036753096,2.5508153367470032,0.002466939020044345
1,d51,0.7344371556795654,0.3660915419148296,12.730010637582955,13.096102179497786,0.012665474059087172
1,d52,0.9666370322756828,0.6024049540095762,0.6310752814845952,1.2334802354941714,0.001192920741677297
1,d53,0.1153435184241378,0.043445465085906,6.445325320819422,6.488770785905328,0.006275405990104928
1,d54,0.7671007577243941,0.4878484261523147,9.90464485954046,10.392493285692774,0.01005076566409526
1,d55,1.0,0.2676511989587375,7.704915740399356,7.972566939358093,0.007710411721806542
1,d56,0.9837891182365298,0.2352217504365444,6.111446822419711,6.346668572856255,0.006137976404687557
1,d57,0.9960927939461778,0.5031062205331591,16.693733865300526,17.196840085833685,0.016631370847608143
1,d58,0.908713605691692,0.7652957803972872,12.092461026812284,12.85775680720957,0.012434965997341457
1,d59,0.9835605560536158,0.2785415708873054,0.5866224079102691,0.8651639787975745,0.0008367155188718551
1,d60,0.1530691010978995,0.6341458655587995,15.00707964057536,15.64122550613416,0.015126908234605097
1,d61,0.2068950431605513,0.8878624212898746,20.41908394480307,21.306946366092944,0.020606327957687076
1,d62,0.5810361814027525,0.4980689154368473,3.678561849782736,4.176630765219583,0.004039294126315577
1,d63,1.0,0.5868707054277651,7.854409214864898,8.441279920292663,0.008163712407752464
1,d64,0.354208034357211,0.8659825989947968,1.4682858723470162,2.334268471341813,0.0022575126832019383
1,d65,0.828807609223443,0.8262963710263229,28.248316441309626,29.07461281233595,0.028118576757070326
1,d66,0.8651449313999641,0.7694785527235976,37.10874985976717,37.87822841249077,0.03663271046507503
1,d67,0.2760745289285016,0.9169920807946326,18.02980138209278,18.946793462887413,0.018323781978637967
1,d68,0.5733699804701081,0.3277302362645178,4.971415459781125,5.299145696045643,0.00512489834216942
1,d69,0.5738333218056985,0.7957833956176842,2.025836087977634,2.821619483595318,0.0027288385417486034
1,d70,1.0,0.10508190786601,5.683185708162962,5.788267616028972,0.005597936877175515
1,d71,0.9928386014560008,0.5430077933202487,5.608649669832471,6.15165746315272,0.005949377681393337
1,d72,1.0,0.4363575029985441,3.851552761912197,4.2879102649107415,0.004146914515751223
1,d73,0.167467742271406,0.8436386228790356,8.424659301947866,9.268297924826902,0.008963536274370165
1,d74,0.596608869306429,0.3615195821952451,10.200073947529669,10.561593529724913,0.010214305526935311
1,d75,0.6746293793880668,0.365584666592786,23.62397372043521,23.989558387027994,0.023200729902331282
1,d76,0.8060377125073254,0.1129787309299515,2.416121058858297,2.5290997897882486,0.002445937527163847
1,d77,0.3542711304075597,0.2887596219715777,1.2789310808854508,1.5676907028570284,0.0015161416471530047
1,d78,0.6368160302349912,0.8539911936979437,2.450998796243595,3.3049899899415385,0.003196314782018031
1,d79,0.3682169375493792,0.6092329103607209,19.010868702901178,19.620101613261898,0.018974950303033786
1,d80,0.8971016943513751,0.9025653819796856,12.280773515413768,13.183338897393455,0.01274984224531263
1,d81,0.9009676948429488,0.8673533346226489,3.6119563121497023,4.479309646772351,0.004332020272614407
1,d82,0.811487033605863,0.2413743301854386,4.916360522273029,5.157734852458468,0.004988137392493042
1,d83,0.9034162723982934,0.9834214774010058,3.875999171702497,4.859420649103503,0.004699632404347442
1,d84,0.7112706779071959,0.8926937029287524,14.388794215588716,15.281487918517469,0.014778999595714763
1,d85,1.0,0.4427630638911477,9.963640215932525,10.406403279823673,0.010064218267580803
1,d86,0.2435155109136522,0.4624106724908055,8.771531688640515,9.233942361131321,0.008930310395798991
1,d87,1.0,0.270694995865657,7.390348653502139,7.661043649367796,0.007409131990318917
1,d88,1.0,0.0920662406924429,15.57527821464367,15.667344455336114,0.015152168336353987
1,d89,0.5100009917072433,0.4545954163571419,32.5567151451996,33.01131056155674,0.0319258273830833
1,d90,1.0,0.2367012264626057,15.975563207634993,16.212264434097598,0.015679170169470912
1,d91,0.9031993908453472,0.397035394488437,0.6595869025805066,1.0566222970689436,0.0010218782741883742
1,d92,0.6305900956354336,0.2328557197307569,0.0,0.2328557197307569,0.00022519892081913125
1,d93,1.0,0.3530180492575545,4.359469042066079,4.712487091323633,0.004557530339247207
1,d94,0.2303922567881379,0.0547321770051526,8.590909831889558,8.645642008894711,0.008361354629565776
1,d95,0.6304011260016313,0.6835341219591398,0.922756377660167,1.6062904996193068,0.001553472199242315
1,d96,0.4455306175895897,0.7282142121533487,14.90230222660362,15.630516438756969,0.015116551304489266
1,d97,0.1042710944505345,0.6829353338644084,10.957588528284827,11.640523862149236,0.01125775830010286
1,d98,0.6338480167445093,0.4716822415158711,2.2436536506589433,2.7153358921748145,0.002626049784331117
1,d99,0.6414739621638829,0.4733438217980411,3.4452195015596985,3.9185633233577395,0.0037897124992331967
1,d100,0.4482105918290328,0.5991346407809729,12.555569528797909,13.154704169578881,0.012722149089184674
2,d1,0.8544398189618224,0.6113047022702557,11.524242675240504,12.13554737751076,0.011736504373286749
2,d2,1.0,0.4939656381711477,5.332503341026566,5.826468979197714,0.005634882097028253
2,d3,0.6884693494414028,0.3244126329386243,5.903251437310889,6.227664070249513,0.006022885027114168
2,d4,1.0,0.4488741264327569,16.24731195027401,16.696186076706766,0.016147179423452795
2,d5,0.7976278055296032,0.3770782987358936,12.844180287388756,13.22125858612465,0.012786515052791598
2,d6,0.3245014614097485,0.9410440826651544,6.85498016174012,7.796024244405275,0.007539674131903895
2,d7,0.2262212851512604,0.7786285541496077,21.0030982150216,21.781726769171208,0.02106549655583414
2,d8,0.8274282350072956,0.7941431291160147,15.03796257559369,15.832105704709704,0.015311511880049826
2,d9,0.7265792043051974,0.4446969168644754,4.711510289924827,5.156207206789302,0.004986659979112396
2,d10,0.5143485732319948,0.6411853212437485,14.203784912840218,14.844970234083966,0.014356835555395912
2,d11,0.212965800260955,0.4343314804627135,3.203534812174325,3.6378662926370384,0.0035182453930417443
2,d12,1.0,0.1936586649349718,11.490519040854746,11.684177705789718,0.011299976711094915
2,d13,0.7061011772310379,0.8852114162040516,11.71978865563418,12.60500007183823,0.012190520449251816
2,d14,0.7444230936121222,0.1744367993785583,1.6513533316296818,1.82579013100824,0.0017657542087464852
2,d15,0.5081433129804166,0.4069817224912835,4.031217274109287,4.438198996600571,0.004292261429397833
2,d16,0.685483917169024,0.195995144533855,3.711151196251196,3.907146340785051,0.003778670931702224
2,d17,0.6636981486018401,0.7157943570835169,12.457182704170638,13.172977061254155,0.01273982112872175
2,d18,0.8562992050084688,0.5876211117391754,7.169634009956204,7.75725512169538,0.007502179821669781
2,d19,0.2645924756622677,0.3094112672137011,10.89046802824663,11.199879295460331,0.010831603078329075
2,d20,0.3706040861918495,0.1919625787356293,2.7540609666258837,2.946023545361513,0.0028491519293160515
2,d21,0.3745034817816525,0.9857688480178474,1.9450349116730905,2.9308037596909378,0.0028344326030651217
2,d22,0.4867821130034347,0.8524396209435144,18.502856715599382,19.355296336542896,0.01871885239565456
2,d23,0.7928511758762783,0.6658927728842667,10.505335820771874,11.17122859365614,0.010803894473470776
2,d24,0.6645978847235158,0.6980691261430666,9.242623267329988,9.940692393473054,0.009613820960865955
2,d25,0.74418885648056,0.3295363735742088,2.0557513047855673,2.3852876783597763,0.0023068542685182793
2,d26,0.2917319320962545,0.4258718268257104,13.221360995801625,13.647232822627336,0.013198482336515946
2,d27,0.4515461287328163,0.4554322151331479,1.4400176649371565,1.8954498800703043,0.0018331233948306708
2,d28,0.3547776989927841,0.688988609150576,9.767778782577784,10.45676739172836,0.010112926298725856
2,d29,1.0,0.9885882560521442,1.9547345062294441,2.9433227622815883,0.0028465399538160773
2,d30,1.0,0.0234537744007987,9.74880778371976,9.77226155812056,0.009450928495102588
2,d31,0.7482226586022307,0.7780081544782027,16.03511294441955,16.813121098897753,0.016260269369595497
2,d32,0.4344981479828095,0.4098458376430103,17.698998981894444,18.108844819537456,0.017513386896213286
2,d33,0.2094030343609957,0.9000735037389241,4.748200466455287,5.648273970194211,0.005462546524729044
2,d34,0.7158303170117369,0.1904041414108747,17.69313976393114,17.883543905342012,0.017295494362609028
2,d35,0.3658120032268632,0.0730273189076899,5.685528555523481,5.758555874431171,0.005569202121803312
2,d36,0.4140482222139993,0.6283400454437265,21.640564630406093,22.268904675849818,0.02153665500089103
2,d37,0.2821213165850166,0.2041415713138661,16.553595729734965,16.75773730104883,0.01620670671061996
2,d38,0.5639718259096396,0.4468174574773836,25.371341163981203,25.818158621458586,0.024969201812231234
2,d39,1.0,0.1273734868813091,6.86634478634938,6.993718273230689,0.00676374971362388
2,d40,1.0,0.3017682512486745,4.057710247065457,4.3594784983141315,0.0042161294310902615
2,d41,0.9000735673961687,0.2469737301341866,13.355794191165996,13.602767921300183,0.013155479537165421
2,d42,0.7357815987985836,0.8495861051218173,0.4221998201469487,1.271785925268766,0.0012299668576517962
2,d43,0.6396428866509466,0.2179595435495449,27.3349827092545,27.552942252804044,0.026646942011550413
2,d44,1.0,0.6823319381851302,17.74684066519298,18.42917260337811,0.017823181610780354
2,d45,0.5030794458486493,0.1861247600403534,6.557306686909696,6.74343144695005,0.006521692858680323
2,d46,1.0,0.6538686303833499,10.186518361694919,10.840386992078269,0.01048393165819805
2,d47,0.8743192461462838,0.1391328076011917,12.65874433545466,12.797877143055851,0.012377055305853948
2,d48,0.4205459956643096,0.484017762343897,8.065312076982984,8.54932983932688,0.008268209412117377
2,d49,0.4509652227320426,0.8138284459558288,7.7932579018402715,8.6070863477961,0.008324066761864202
2,d50,0.9066151143844396,0.1464049330716936,1.7453253916527112,1.8917303247244048,0.0018295261464968437
2,d51,0.8344371556795653,0.3660915419148296,11.823157224956327,12.189248766871158,0.01178843994499799
2,d52,1.0,0.6024049540095762,0.6310752814845952,1.2334802354941714,0.001192920741677297
2,d53,0.2153435184241378,0.043445465085906,8.249814842110482,8.293260307196388,0.008020559999179938
2,d54,0.8671007577243941,0.4878484261523147,8.205542686427385,8.6933911125797,0.00840753363960845
2,d55,1.0,0.2676511989587375,7.704915740399356,7.972566939358093,0.007710411721806542
2,d56,1.0,0.2352217504365444,5.697382373247662,5.932604123684206,0.0057375272887674866
2,d57,1.0,0.5031062205331591,14.391203874237698,14.894310094770857,0.014404553014915058
2,d58,1.0,0.7652957803972872,10.39633486573097,11.161630646128257,0.01079461212718417
2,d59,1.0,0.2785415708873054,0.5866224079102691,0.8651639787975745,0.0008367155188718551
2,d60,0.2530691010978995,0.6341458655587995,14.792555776060015,15.426701641618815,0.014919438378014651
2,d61,0.3068950431605513,0.8878624212898746,20.57555290244722,21.463415323737095,0.020757651878112564
2,d62,0.6810361814027525,0.4980689154368473,2.8997473987313285,3.3978163141681756,0.0032860887762476616
2,d63,1.0,0.5868707054277651,7.854409214864898,8.441279920292663,0.008163712407752464
2,d64,0.454208034357211,0.8659825989947968,1.4682858723470162,2.334268471341813,0.0022575126832019383
2,d65,0.928807609223443,0.8262963710263229,26.860617566649832,27.686913937676156,0.02677650841811498
2,d66,0.965144931399964,0.7694785527235976,33.105237516458814,33.87471606918241,0.032760842253112765
2,d67,0.3760745289285016,0.9169920807946326,17.24572319703668,18.16271527783131,0.01756548597750635
2,d68,0.6733699804701081,0.3277302362645178,5.572752686712883,5.900482922977401,0.0057064623025049575
2,d69,0.6738333218056984,0.7957833956176842,0.9690133521303975,1.7647967477480817,0.0017067664196418096
2,d70,1.0,0.10508190786601,5.683185708162962,5.788267616028972,0.005597936877175515
2,d71,1.0,0.5430077933202487,5.608649669832471,6.15165746315272,0.005949377681393337
2,d72,1.0,0.4363575029985441,3.468393451954574,3.9047509549531183,0.0037763543113292293
2,d73,0.2674677422714061,0.8436386228790356,8.827708635745529,9.671347258624564,0.009353332475696263
2,d74,0.696608869306429,0.3615195821952451,9.902972472100549,10.264492054295793,0.009926973389602495
2,d75,0.7746293793880668,0.365584666592786,24.35264855028258,24.718233216875365,0.023905444330215773
2,d76,0.9060377125073252,0.1129787309299515,2.416121058858297,2.5290997897882486,0.002445937527163847
2,d77,0.4542711304075597,0.2887596219715777,2.0689015513932145,2.357661173364792,0.002280136182666369
2,d78,0.7368160302349912,0.8539911936979437,2.450998796243595,3.3049899899415385,0.003196314782018031
2,d79,0.4682169375493792,0.6092329103607209,20.58599211951556,21.19522502987628,0.02049828026026502
2,d80,0.9971016943513752,0.9025653819796856,10.146072660490969,11.048638042470655,0.010685334964339906
2,d81,1.0,0.8673533346226489,1.9878863931842625,2.8552397278069113,0.0027613532797283306
2,d82,0.911487033605863,0.2413743301854386,6.645640337206521,6.887014667391959,0.006660554752769251
2,d83,1.0,0.9834214774010058,3.176354907375087,4.159776384776093,0.004022993954297738
2,d84,0.8112706779071959,0.8926937029287524,14.638205342089305,15.530899045018058,0.015020209545778094
2,d85,1.0,0.4427630638911477,9.963640215932525,10.406403279823673,0.010064218267580803
2,d86,0.3435155109136522,0.4624106724908055,9.433468221881718,9.895878894372524,0.00957048102638963
2,d87,1.0,0.270694995865657,7.390348653502139,7.661043649367796,0.007409131990318917
2,d88,1.0,0.0920662406924429,15.57527821464367,15.667344455336114,0.015152168336353987
2,d89,0.6100009917072433,0.4545954163571419,32.06955606046128,32.524151476818425,0.03145468714106066
2,d90,1.0,0.2367012264626057,14.233459459767658,14.470160686230264,0.01399435055486873
2,d91,1.0,0.397035394488437,0.6595869025805066,1.0566222970689436,0.0010218782741883742
