active_stake,bech32,block,block_epoch,cluster_name,cluster_order,delegator,fixed_cost,hash,impersonator,itn,live_stake,margin,mithril,name,owner_stake,pledge,pool_fee,reg_time,retiring_epoch,reward_amount,ros_0,ros_1,ros_12,ros_18,ros_2,ros_3,ros_36,ros_6,ros_73,ticker,total_block,valid_meta
6734321082,pool1zpsk3ql6qgzkgqncrlzulf9dype3km52rcdnajn5ttddwhhc3vj,0,0,,,1,340000000,10616883fa02056402781fc5cfa4ad20731b6e8a1e1b3eca745adad7,False,False,6734321082,0.02,False,GTA Cardano Stake Pool,6734321082,5000000000,0,1616133146,,0,0,0,0,0,0,0,0,0,0,GTA,0,True
6390134558004,pool1efacpnedlfrhe9sa6s4jzq839s5q4qdrl70em0za57xg6t38d3s,0,287,stakit.io,2,101,340000000,ca7b80cf2dfa477c961dd42b2100f12c280a81a3ff9f9dbc5da78c8d,False,False,6394333026605,0.04,False,ADA Swiss,150663104004,150000000000,110459179176,1616101745,,347171232241,0.0270,0,0.0151,0.0139,0.0124,0.0138,0.0138,0.0159,0.0163,ADACH,868,True
129735560079,pool1yff3j4xqhmunrccjsdh0u9qxrws7xdqhagjx5lqktklwj67u5s3,0,54,,,33,340000000,22531954c0bef931e312836efe14061ba1e33417ea246a7c165dbee9,False,False,129735560079,0.02,False,CDN Cardano,46514914125,25000000000,19407520028,1616101533,,51328482731,0.0281,0,0.0009,0.0006,0,0,0.0013,0.0018,0.0017,CDNC,114,True
101976167887,pool1tnl3yxmj8848vq6meduhz9n5520a7dwsh05r5gfyvlatj87k3jl,0,50,,,36,170000000,5cff121b7239ea76035bcb79711674a29fdf35d0bbe83a212467fab9,False,False,102324893006,0.01,False,SpidarPool,83690439541,30000000000,15649222323,1616099939,,152002282715,0.0319,0,0,0,0,0,0.0032,0,0.0134,SPIDR,288,True
0,pool1t490d5nsl9v354mrppk4j8hla4n60gxjn206jfaxh4jts93tqpp,0,0,,,0,340000000,5d4af6d270f9591a5763086d591effed67a7a0d29a9fa927a6bd64b8,False,False,0,0.01,False,VelociCoin,0,3500000000,0,1616096370,,0,0,0,0,0,0,0,0,0,0,VELC,0,True
9975834,pool1rhew9hdp6wpudh22k7gyjtv98r872hca064n8ug8lk3j65ae59a,0,0,,,1,340000000,1df2e2dda1d383c6dd4ab790492d8538cfe55f1d7eab33f107fda32d,False,False,9975834,0,False,HaxMode Pool,9975834,0,0,1616089560,,0,0,0,0,0,0,0,0,0,0,HAX,0,True
782008817936,pool1pn36hexudnjg6uwvxc5tld3ay2g6ty99ardzhn7crhkhzshjpte,0,48,,,25,200000000,0ce3abe4dc6ce48d71cc3628bfb63d2291a590a5e8da2bcfd81ded71,False,False,782008817936,0.01,False,YakisobaPool,15958003731,500000000,14803383930,1616073378,,19897827322,0.0161,0,0.0140,0.0155,0,0,0.0164,0.0179,0.0160,YKSB,87,True
12581250338,pool1749t2act40esvfj0w0g0ear7l3hrnjfc8l5rl8eznuh8vunjl86,0,0,,,23,340000000,f54ab5770babf306264f73d0fcf47efc6e39c9383fe83f9f229f2e76,False,False,12581250338,0.01,False,The Ocean Cleanup Pool,10442525441,10000000000,0,1616067523,,0,0,0,0,0,0,0,0,0,0,TOCP,0,True
9202652806,pool1qlpen2kkw8yc0pjyjjcg4zlswhrahf73f99y3ae85kjy6leqk7l,0,19,heysoftwareinnovation.com,2,106,2500000000,07c399aad671c987864494b08a8bf075c7dba7d1494a48f727a5a44d,False,False,9202652806,0,False,FOFA Stake Pool,140984110,1000000,6460000000,1616055890,,7082745215,0.0188,0,0,0,0,0,0,0,0,FOFA,20,True
4892752722701,pool1kprt6l4quz03dhqx8jw22spdjvp5dkshdnn567vlexqkj35hd8a,2,92,,,368,170000000,b046bd7ea0e09f16dc063c9ca5402d930346da176ce74d799fc98169,False,False,4759508197990,0,True,Bedrock Staking,27376854241,25000000000,17356998455,1616037989,,149719495029,0.0253,0,0.0196,0.0218,0.0061,0.0144,0.0238,0.0160,0.0255,BDRK,449,True
19359283567,pool1h6l7mhtqqvkgq5hyvkrjrrwddulx7zc6mxlrsezsspymckuuext,0,11,,,13,340000000,bebfeddd60032c8052e46587218dcd6f3e6f0b1ad9be3864508049bc,False,False,19359283567,0.01,False,Trump Fan,463832905,1000000,3776780046,1616034965,,3641225077,0.0134,0,0,0,0,0,0,0,0,Trump,11,True
304278509,pool100wj94uzf54vup2hdzk0afng4dhjaqggt7j434mtgm8v2gfvfgp,0,0,,,2,340000000,7bdd22d7824d2ace055768acfea668ab6f2e81085fa558d76b46cec5,False,False,304278509,0,False,JayField Pool,0,4000000000,0,1616019960,,0,0,0,0,0,0,0,0,0,0,JFLD,0,True
507423329,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,0,0,,,1,340000000,56d9cee9f44f9ca440af6d0ef23844224ba965e4a03427604affb4bc,False,False,507423329,0.005,False,PoolsBrothers,507423329,500000000,0,1616014703,,0,0,0,0,0,0,0,0,0,0,PBJM,0,True
11625848783,pool192xshj2cu50qfy2pm5cck8lnm9lxv2tjquznqjdkkzw6y5hnzl6,0,0,,,2,340000000,2a8d0bc958e51e049141dd318b1ff3d97e66297207053049b6b09da2,False,False,11625848783,0,False,STEEL-STAKING,10017022851,10000000000,0,1616013290,,0,0,0,0,0,0,0,0,0,0,STEEL,0,True
897047887,pool1tegyxvyvya2lsqd7w2nna3h63ffdq85l0v8tg44yeak77du8zxd,0,0,,,2,340000000,5e5043308c2755f801be72a73ec6fa8a52d01e9f7b0eb456a4cf6def,False,False,897047887,0.01,False,GlassPool,583646133,500000000,0,1616009793,,0,0,0,0,0,0,0,0,0,0,GLAS,0,True
172769951176,pool1tqywsutw3wtgcvzrljdacgwmv5kfzm8f0ladml5frkckccd72gg,0,22,,,3,340000000,5808e8716e8b968c3043fc9bdc21db652c916ce97ffaddfe891db16c,False,False,172769951176,0.0314,False,The FreeBSD Stake Pool,5348201980,5000000000,7664055450,1615999443,,5677583486,0.0083,0,0,0,0,0,0,0,0,FBSD,24,True
941459492,pool1yv8lps0rx4xxppwpm0vea852wwu6lg78xh3qfss7dmftq2gqy3r,0,0,,,5,340000000,230ff0c1e3354c6085c1dbd99e9e8a73b9afa3c735e204c21e6ed2b0,False,False,941459492,0.0055,False,MetaADA,100618750,100000000,0,1615978709,,0,0,0,0,0,0,0,0,0,0,MADA,0,True
209736273,pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,0,0,,,3,340000000,da03832954a1fc42f12a161c30f16d8da5e7c9214ea95c74fa6e6fc7,False,False,209736273,0.0299,False,Prosper Staking,0,75000000000,0,1615974075,,0,0,0,0,0,0,0,0,0,0,PRSPR,0,True
150610962,pool1npx8wwtj8knlavx6h7spcj7sk6n6dd5qa0npk9fcdefd542y9vx,0,0,,,1,345000000,984c7739723da7feb0dabfa01c4bd0b6a7a6b680ebe61b15386e52da,False,False,150610962,0.01,False,RENT,150610962,100000000,0,1615959244,,0,0,0,0,0,0,0,0,0,0,RENT,0,True
1273931512703,pool1e7mwu80pmsjqdf8lu7rsfdj5sldashslll0hpj7rhx3w6xpwkq7,0,66,,,11,170000000,cfb6ee1de1dc2406a4ffe78704b65487dbd85e1fffdf70cbc3b9a2ed,False,False,1274628904904,0.015,False,Nizi Stake Pool 🌈,657983889,100000000,20455140687,1615948757,,17806638070,0.0132,0,0.0162,0.0128,0.0354,0.0234,0.0114,0.0218,0.0093,NIZI🌈,80,True
247645521153,pool137cuaqqktk0rhh3a9zj4rchr75qm07pgzgekprle5qyq2xk2nzq,0,54,,,15,340000000,8fb1ce80165d9e3bde3d28a551e2e3f501b7f8281233608ff9a00805,False,False,247645521153,0.01,False,Pacific Digital Technologies,100010667769,100000000000,18496496430,1615932747,,13513149255,0.0129,0,0.0012,0.0014,0,0,0.0015,0,0.0018,PDT1,61,True
444287597,pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,0,0,,,1,345000000,e48245523a90a262a259a368ce75a2c07adff82e1e208057fdcc17cf,False,False,444287597,0.05,False,Ideas2Reality,444287597,435000000,0,1615925537,,0,0,0,0,0,0,0,0,0,0,I2R,0,True
1588487278875,pool1gf8a46j6hvhad8e48hez4084x34snpua8k7t3kzy9w42q6w60z8,0,73,,,120,170000000,424fdaea5abb2fd69f353df22abcf5346b09879d3dbcb8d8442baaa0,False,False,1588834535995,0,False,Gratis ADA,41179232694,30000000000,12922538896,1615923806,,51038354635,0.0209,0,0.0208,0.0209,0.0041,0.0108,0.0191,0.0258,0.0214,GRADA,167,True
4496813408,pool1qp7ge7rwk8ht63v8z6vkyw3g8em5qr5k0z0l6ta8mxjtzx4dzy8,0,1,,,6,340000000,007c8cf86eb1eebd45871699623a283e77400e96789ffd2fa7d9a4b1,False,False,4496813408,0,False,everwin01,114588717,100000000,340000000,1615912591,,370000005,0.0215,0,0,0,0,0,0,0,0,EVE01,1,True
729154941958,pool14dswwngc8j92uek927jced2lfc7c4pa4ss9gry9nu9rhkc7a055,0,52,,,28,170000000,ab60e74d183c8aae66c557a58cb55f4e3d8a87b5840a8190b3e1477b,False,False,729154941958,0,False,Vrijstaat,106176776740,100000000000,11365355850,1615890776,,16038632725,0.0109,0,0.0122,0.0164,0,0,0.0133,0,0.0160,VRIJ,68,True
0,pool1kqrsr700m267q9tz4pw4rjeg69nkahk5wuy3kkw479y56fqfy9t,0,0,,,1,340000000,b00701f9efdab5e01562a85d51cb28d1676eded477091b59d5f1494d,False,False,0,0.015,False,Strike Pool,0,3250000000,0,1615887876,,0,0,0,0,0,0,0,0,0,0,STRK,0,True
46556940471074,pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,13,318,xstakepool.com,1,1233,340000000,aa65bf8422f6b5af3a1197e9fe6649539025f2e18257cfb2f1e631aa,False,False,46564228142596,0.037,True,X-StakePool2,53192731036,20000000000,292495814786,1615879587,,4829695928274,0.0317,0,0.0226,0.0236,0.0163,0.0208,0.0241,0.0228,0.0251,XSP2,10603,True
51831954758,pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,0,3,,,23,340000000,49be9d6c06cf02bdf84b73421509aedf9704e0914bb3cf67844ebade,False,False,51831954758,0.02,False,Slice of Stake,10933201503,10000000000,1043338925,1615877995,,1143607432,0.0048,0,0,0,0,0,0,0,0,SLICE,3,True
2313440393,pool1pg2fxvdpl9d8kdsfln3lvmwwk0apwvw6ykc5fyuc9jamgk6yvmt,0,10,,,1,340000000,0a149331a1f95a7b3609fce3f66dceb3fa1731da25b14493982cbbb4,False,False,2313440393,0.04,False,AloraPool,2313440393,25000000000,3589019764,1615872187,,4536474467,0.0121,0,0,0,0,0,0,0,0,ALORA,11,True
19736460,pool1q6ydlweuzytf4wxdnr9h7qxalu7v3kg4c2t6m7uysn0r67jqx62,0,0,,,9,340000000,0688dfbb3c11169ab8cd98cb7f00ddff3cc8d915c297adfb8484de3d,False,False,19736460,0,False,GratefulPool,2481480,8000000000,0,1615837871,,0,0,0,0,0,0,0,0,0,0,GR8FL,0,True
611713058632,pool1ralkckmup253k79hap4chku450qyshezh4sasjqh0ltxu2gytlq,0,257,,,28,340000000,1f7f6c5b7c0aa91b78b7e86b8bdb95a3c0485f22bd61d848177fd66e,False,False,611713058632,0,False,Oyaji Stake Pool,30039921442,15000000000,87040000000,1615822576,,278547828770,0.0272,0,0.0122,0.0127,0.0006,0.0008,0.0113,0.0010,0.0186,OYAJI,706,True
299551923,pool19u3glj3t9c0nsyzgrd6zdhnj0ed5dk67wmv3fs6nc0702xzh94y,0,0,,,6,340000000,2f228fca2b2e1f3810481b7426de727e5b46db5e76d914c353c3fcf5,False,False,299551923,0.01,False,Cardanopool Germany 1,57415409,50000000,0,1615806163,,0,0,0,0,0,0,0,0,0,0,CAGE1,0,True
1803357596445,pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,1,124,,,264,170000000,3bd3996595321d951291b11e1331061c5d8659d9e69390536dfc922c,False,False,1745346270365,0,False,Charly&Aliens Alliance,55424433230,50000000000,22950000000,1615795552,,162718607443,0.0256,0,0.0137,0.0148,0,0.0024,0.0171,0.0107,0.0231,CHIEN,450,True
36886524002,pool1vz9txqmdhxwegpy7uzrsap84z309veehqv3uh4s60qwxk0u7h06,0,63,,,9,340000000,608ab3036db99d94049ee0870e84f5145e5667370323cbd61a781c6b,False,False,36886524002,0.01,False,Waiting for delegators,2397409563,1000000,21956460842,1615792083,,53109626386,0.0357,0,0,0.0019,0,0,0.0009,0,0.0053,BOOM,109,True
178415169533,pool1hrv8gtrm0dgjg6zyss5uwa4nkruzfnh5vrdkr2sayj7x2nw6mjc,0,168,,,137,340000000,b8d8742c7b7b512468448429c776b3b0f824cef460db61aa1d24bc65,False,False,168443069726,0.015,False,𝛑 + ₳ = ∞,101064792271,100000000000,67368552793,1615782574,,669835736291,0.0355,0,0,0,0,0,0.0008,0,0.0053,PIADA,1260,True
2163639227635,pool1n4fq4gw6snzqjep3pylj8dc6aaa4xgn78gl58k360dqdw6a58g8,1,281,,,44,340000000,9d520aa1da84c4096431093f23b71aef7b53227e3a3f43da3a7b40d7,False,False,2140415534480,0.0369,False,Cafe Pepe,162469582940,42000000000,110343771518,1615774908,,403714996279,0.0271,0,0.0157,0.0105,0.0002,0.0040,0.0172,0.0252,0.0159,PEPE,926,True
308187430157,pool1ey0gxeyesszrsshc6zjlzamr7z0f2d29e3ut0ppg4j4gxduyn5r,0,165,,,132,340000000,c91e83649984043842f8d0a5f17763f09e953545cc78b78428acaa83,False,False,236075020707,0.01,False,KentuckyBourbon,0,1140000000000,60616806797,1615768886,,389428162992,0.0329,0,0,0,0,0,0,0,0,KYBBN,777,True
116891017787,pool1ghfmak7eu4t6f7ep8jkspt586l828z54xnxfw732yxlngtny0uh,0,3,,,11,340000000,45d3bedbd9e557a4fb213cad00ae87d7cea38a9534cc977a2a21bf34,False,False,116891017787,0.008,False,Noble Stake Pool,56174799440,50000000000,1028006026,1615754935,,992747385,0.0020,0,0,0,0,0,0,0,0,NOBLE,3,True
0,pool16rq0nmr3pr202a7dcf9507gy5u3sh9j6dw8jjwp3dg4qc6cqj0f,0,0,,,2,340000000,d0c0f9ec7108d4f577cdc24b47f904a7230b965a6b8f2938316a2a0c,False,False,0,0.02,False,ADAPool Germany,0,3000000000,0,1615754240,,0,0,0,0,0,0,0,0,0,0,ADADE,0,True
542500801635,pool1wz4euuc8r3gfya335gvpxl2nuajkvkjh3d6ylm4w83wcz7lqxc6,0,146,,,60,345000000,70ab9e73071c50927631a218137d53e765665a578b744feeae3c5d81,False,False,542802987342,0.01,False,FasoPool,3411260296,3000000000,51286661991,1615752981,,90750921233,0.0221,0,0.0081,0.0084,0,0,0.0048,0.0079,0.0039,FASO,256,True
10482854928,pool1w6vj437xqhlkasuhc2td09jd6vfem5e03nhhpn7yqxfkzrkamch,0,97,,,12,340000000,76992ac7c605ff6ec397c296d7964dd3139dd32f8cef70cfc4019361,False,False,10482854928,0.01,False,Wine Pool,936571018,1000000,32981799413,1615745130,,33838146689,0.0210,0,0,0,0,0,0.0037,0,0.0032,WINE,112,True
928651575,pool1wsr9ehtfvc4cs3rzfv65jjv7w7pe3xngw58mtt0ex4jck5frw79,0,0,,,3,340000000,74065cdd69662b8844624b3549499e7783989a68750fb5adf935658b,False,False,928651575,0.01,False,Studio0716,9823411,500000000,0,1615744859,,0,0,0,0,0,0,0,0,0,0,S0716,0,True
1444704495708,pool18jrsaddmrwtrdycydmk3zv0fxawnv0q8xh7f6fyp2r247zz9tc5,0,220,,,67,340000000,3c870eb5bb1b963693046eed1131e9375d363c0735fc9d248150d55f,False,False,1445399812368,0.03,False,Sunner,5218834616,0,62092756674,1615743179,,136128391970,0.0259,0,0.0091,0.0072,0.0002,0.0119,0.0143,0.0090,0.0189,SUNNE,387,True
1339013336,pool1aum2mx8ds554pfm45el2wn3lr7lsnphlggxzhk3qlpl56qnffm2,0,29,,,9,340000000,ef36ad98ed852950a775a67ea74e3f1fbf0986ff420c2bda20f87f4d,False,False,1339013336,0.02,False,ADA Music Messengers,363300110,10000000000,11593038796,1615706591,,84918901794,0.0349,0,0,0,0,0,0,0,0,AMM,135,True
671500221,pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,0,0,,,6,340000000,46dc12d35b1a674be21e187d3ec3be305db31eb6b5b1f21aa733b97a,False,False,671500221,0,False,oceanblue_pool,131285137,100000000,0,1615706380,,0,0,0,0,0,0,0,0,0,0,OBLUE,0,True
272325923464,pool1gqk5pzqmrc9c6030m5sj2s3560ymm5ymq3hqjmz6vfdmx4mw5gs,0,75,,,43,340000000,402d40881b1e0b8d3e2fdd21254234d3c9bdd09b046e096c5a625bb3,False,False,272263984376,0.01,False,HISTAKE POOL,9052999244,3500000000,25568478424,1615697341,,56853644687,0.0245,0,0.0009,0.0012,0,0,0.0015,0.0004,0.0033,HIST,140,True
11290832560799,pool1crts5gmqr34gsrn6wvrhfs9yqp0ynu8t2t4r350xp80s6pc56ue,2,305,,,767,340000000,c0d70a23601c6a880e7a730774c0a4005e49f0eb52ea38d1e609df0d,False,False,11282029001311,0,False,BreakingADA,47231853777,25000000000,103045354604,1615696723,,1490107692465,0.0312,0,0.0219,0.0235,0.0112,0.0135,0.0236,0.0183,0.0248,BREAK,3164,True
37932825619,pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,0,1,,,4,340000000,ecb45f2dc8b52cbf635692ec17664005ff26263714370eee0e112aa6,False,False,37932825619,0.05,False,KyleK's Stake Pool,15920617477,15436500000,354801243,1615689220,,281223629,0.0018,0,0,0,0,0,0,0,0,KYLEK,1,True
1000713424,pool1lwp52dj9762g7uk2jk3czwywxqaa4753v7x2v56qr5l2znkky4h,0,0,,,1,340000000,fb83453645f6948f72ca95a381388e303bdafa91678ca653401d3ea1,False,False,1000713424,0.02,False,PimpMyPool,1000713424,1000000000,0,1615680006,,0,0,0,0,0,0,0,0,0,0,PMP,0,True
799909887,pool1a8902n5s5z8cgehphzj8ujwv6wf7dycnrdx4ekfz9cwmwj2fenu,0,8,,,5,340000000,e9caf54e90a08f8466e1b8a47e49ccd393e693131b4d5cd9222e1db7,False,False,799909887,0,False,EGuard.io 0PCT Pool#1,799029644,25500000000,2735840987,1615675193,,3893838194,0.0345,0,0,0,0,0,0,0,0,EG1,9,True
494831058,pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,0,0,,,3,340000000,474e347a13ea412a2d55126a619f02f2ff4f6b2b5be8049620be3bb4,False,False,494831058,0.005,False,Poolposition a Poolify Pool,494616908,250000000,0,1615665125,,0,0,0,0,0,0,0,0,0,0,PPPFY,0,True
3385854880,pool12plmfgtqk4nj0wse5wnr49xth22fjacxm0gxg3wc88ewzztpwf5,0,0,,,3,340000000,507fb4a160b56727ba19a3a63a94cbba94997706dbd06445d839f2e1,False,False,3385854880,0.0199,False,Ample Pool,0,100000000,0,1615658589,,0,0,0,0,0,0,0,0,0,0,AMPLE,0,True
7239660812887,pool1a3ekt9me035qgju0en2w39vjns9ggtewnc9fugsmpgczvgtl6u9,1,319,sman8.github.io,1,47,340000000,ec736597797c68044b8fccd4e895929c0a842f2e9e0a9e221b0a3026,False,False,7243157124996,0.01,True,SMAN8,240691985727,168000000000,131403525352,1615647719,,2335353066590,0.0361,0,0.0227,0.0239,0.0088,0.0118,0.0225,0.0165,0.0250,SA8,4467,True
5154646,pool1yd67ecxptd70flavhu9m4x9pj460fpy3pttlcfs5wvjlwzs79vw,0,0,,,1,400000000,2375ece0c15b7cf4ffacbf0bba98a19574f484910ad7fc26147325f7,False,False,5154646,0.02,False,ADAPrim,5154646,490000000,0,1615635657,,0,0,0,0,0,0,0,0,0,0,APRIM,0,True
105132223,pool1t2e4v7ajh38qhjswqaavjqfsevyllhda24t2s2u6vhsavyhhqaf,0,0,,,1,340000000,5ab3567bb2bc4e0bca0e077ac90130cb09ffddbd5556a82b9a65e1d6,False,False,105132223,0.03,False,GAJA ADA STAKE POOL,105132223,100000000,0,1615629690,,0,0,0,0,0,0,0,0,0,0,GAJA,0,True
0,pool16qsddpnjv5msjp62lxam4erurckks98t2e6k7tuqw5e4u5xcmc5,0,0,,,2,340000000,d020d68672653709074af9bbbae47c1e2d6814eb56756f2f8075335e,False,False,0,0.01,False,1 Percent BULLION,0,505000000,0,1615610086,,0,0,0,0,0,0,0,0,0,0,1PCTB,0,True
52037404,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,0,0,,,1,340000000,d0e3a14eecbc6eafda94670e5bc0d1e20b58195958185829efd34fd7,False,False,52037404,0,False,Bee Pool,52037404,0,0,1615602712,,0,0,0,0,0,0,0,0,0,0,BEEP,0,True
7673013345,pool19d5anp46tkzvf8xmqmxrtedr6lvw55snk65zfep2srsd2qe2wcc,0,0,adacoinprofits.com,1,3,340000000,2b69d986ba5d84c49cdb06cc35e5a3d7d8ea5213b6a824e42a80e0d5,False,False,7673013345,0,False,ADACoinProfits2,36920446,10000000000,0,1615595841,,0,0,0,0,0,0,0,0,0,0,ADAC2,0,True
515619014,pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,0,0,,,1,340000000,6aa8d7e1faefce8ca3fd1bbc46d660bea93740ea6f98fa906c56738f,False,False,515619014,0.01,False,Comet Staking,515619014,500000000,0,1615591156,,0,0,0,0,0,0,0,0,0,0,COMET,0,True
30255150003274,pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,10,252,,,1597,170000000,febb924e349d816997e007dc09847ded9a2e72d218023c0e5186176d,False,False,29314316328879,0.02,True,Oyster Pool | Midnight | Mithril | Rosen Bridge,502400905729,400000000000,82692281148,1615575079,,1736254849680,0.0280,0,0.0209,0.0231,0.0113,0.0151,0.0239,0.0180,0.0254,OYSTR,4358,True
2099393590331,pool1wp7vqk4mkx0w0wxzpy8avhft4qwcg60xldwem2uh9n4pw777fhz,1,21,,,13,340000000,707cc05abbb19ee7b8c2090fd65d2ba81d8469e6fb5d9dab972cea17,False,False,52455898027,0.03,False,beehive,1049615131,1000000000,6979358918,1615564556,,6823679782,0.0186,0,0,0,0,0,0.0090,0,0.0064,BEEHI,26,True
172153471575,pool1jm8s3r3xq4kpawavy096rqle964exle3lxwnpvx62wjnwadwd5l,0,74,,,58,340000000,96cf088e26056c1ebbac23cba183f92eab937f31f99d30b0da53a537,False,False,171645444379,0.01,False,NARU Pool,100664155090,100000000000,27123421681,1615557481,,193284906284,0.0404,0,0.0140,0.0098,0.0021,0.0028,0.0055,0.0021,0.0041,NARU,315,True
2823567219,pool12yfqjghmn47qajajqduf2rd83qxtdhva8j0qdctmla4v5w3mhq4,0,51,,,15,340000000,51120922fb9d7c0ecbb20378950da7880cb6dd9d3c9e06e17bff6aca,False,False,2823567219,0.005,False,PlebPool,0,31544000000,17715668427,1615539711,,74677258037,0.0376,0,0,0,0,0,0,0,0,PLBPL,130,True
50493452143378,pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,17,319,ccv3000.github.io,0,5671,340000000,849cdde779a0a0faaa4276dac342f762bd6c84d6cbf637a92a20bb88,False,False,50403379836640,0.03,False,(Crypto Capital Venture),20085412016,20000000000,348122588371,1615532401,,7030515065406,0.0337,0,0.0228,0.0237,0.0130,0.0155,0.0244,0.0182,0.0251,CCV,14283,True
57425793,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,0,0,,,1,340000000,3fddf602b2390c81c38c2026bd901e71320fd1659df6b43f067f01dd,False,False,57425793,0.015,False,,57425793,10000000,0,1615513747,,0,0,0,0,0,0,0,0,0,0,,0,True
17115823,pool1spqkpaezku3knl9ug7txrlyzr8kkvdr0h75yyz262cx6gls6zlm,0,0,adacoinprofits.com,0,1,340000000,804160f722b72369fcbc479661fc8219ed66346fbfa842095a560da4,False,False,17115823,0,False,ADACoinProfits1,17115823,10000000000,0,1615507335,,0,0,0,0,0,0,0,0,0,0,ADAC1,0,True
508803240573,pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,0,73,,,41,340000000,f6c74a55ccd5222aad6388c8d5d1b03234351c90e537f11718a74d15,False,False,508803240573,0.0069,False,MEME POOL,54659670895,40000000000,24541073316,1615504832,,20337784714,0.0138,0,0.0004,0.0004,0.0007,0.0005,0.0023,0.0005,0.0030,MEME,92,True
383640982541,pool1fu69ry8k9qxfque9hng3lxcq7g30pykg38mtahah8x4mzpgls3k,0,228,,,281,340000000,4f345190f6280c907325bcd11f9b00f222f092c889f6bedfb739abb1,False,False,384082545394,0.02,False,BonafideADA,259857650,250000000,84331791848,1615499841,,418359043906,0.0298,0,0.0057,0.0040,0,0.0227,0.0028,0.0116,0.0027,BFADA,844,True
115904852882,pool1sxj5qufj25ssfk83jjxp4tw2py7vfceta63p2u8ymugtga9us8t,0,43,,,25,350000000,81a5407132552104d8f1948c1aadca093cc4e32beea21570e4df10b4,False,False,115904852882,0,False,Cypherpunk,0,2010000000000,15050000000,1615491944,,58159264576,0.0325,0,0,0,0,0,0,0,0,CYPHR,130,True
205235067033,pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c,0,125,,,172,340000000,38d44f2bbccd27b654e532e6937e3a60b900168082f5c1b4fe236974,False,False,205200342714,0,False,Alpen Cardano,27424360555,27400000000,42500000000,1615491845,,153243232660,0.0300,0,0.0011,0.0007,0.0018,0.0024,0.0010,0.0012,0.0177,ALPCH,349,True
0,pool18fwhlhyx6h2822gujjjnjntn2hsy5lr0exvcf526t3wdkxhryj0,0,0,,,0,340000000,3a5d7fdc86d5d475291c94a5394d7355e04a7c6fc99984d15a5c5cdb,False,False,0,0.019,False,HealyAvalonPool,0,500000000,0,1615486291,,0,0,0,0,0,0,0,0,0,0,HEALY,0,True
486635133,pool1tr33ynaapce33pjc5ctvj7fju596gppsmqwna4smx0f2khnetjf,0,0,,,4,340000000,58e3124fbd0e33188658a616c97932e50ba40430d81d3ed61b33d2ab,False,False,486635133,0.015,False,AARON POOL,5110690,100000000,0,1615477948,,0,0,0,0,0,0,0,0,0,0,AARN,0,True
569011789872,pool1xnaxushl47aeha3mr3uwnxcfkvzj0um6c4zxdr064d3y68z646c,0,52,,,6,170000000,34fa6e42ffafbb9bf63b1c78e99b09b30527f37ac544668dfaab624d,False,False,569696049897,0,False,ALPEN Pool for Development,4797472738,0,10277293264,1615476960,,17005350885,0.0189,0,0.0146,0.0268,0,0.0078,0.0215,0.0076,0.0200,ALPEN,67,True
2188364779283,pool1pyegru75d64xgg4jh83904nst8fs8qz6mvtxquatv44rkartevc,0,310,ada.ibexpool.com,1,15,340000000,093281f3d46eaa6422b2b9e257d67059d303805adb166073ab656a3b,False,False,2189062171221,0.024,False,IBEX2 ADA Pool,3199916229,5000000,135421168708,1615467259,,1176562149684,0.0339,0,0.0139,0.0120,0.0059,0.0079,0.0201,0.0098,0.0215,IBEX2,2286,True
1047231164,pool1msfz0v3yrzl3k5njsm92uw59cfs5uepajs4a62rxfm5xke9d2zr,0,0,sman8.github.io,0,1,340000000,dc1227b22418bf1b527286caae3a85c2614e643d942bdd28664ee86b,False,False,1047231164,0.01,False,SMAN8,1047231164,600000000,0,1615465900,,0,0,0,0,0,0,0,0,0,0,SA8,0,True
